date,time,sport,teams,comp,channel
15 Jun,6:00PM,Motorsport,Nascar Cup Series: Race At Mexico City,"Vuodesta 2025. Kilpailu ajetaan Autódromo Hermanos Rodríguezilla, Méxicossa, Meksikossa. (15.6.2025)",fi-viasat-sport
15 Jun,6:00PM,Motorsport,Canadas Grand Prix,Formel 1,viasport-1
15 Jun,8:30PM,Motorsport,INDY NXT by Firestone at World Wide Technology Raceway,Indy NXT Series,viasport-1
15 Jun,2:50PM,Motorsport,F1 Academy: Montrealin 3. osakilpailu,Vuodesta 2025. 14.6.2025.,viasat-jaakiekko
15 Jun,5:00PM,Motorsport,F1-Studio: Kanadan osakilpailu,Vuodesta 2025. Suora lähetys.,viasat-jaakiekko
15 Jun,5:55PM,Motorsport,F1: Kanadan osakilpailu,"Vuodesta 2025. 15.6.2025. Selostus Niki Juusela, asiantuntija Toni Vilander.",viasat-jaakiekko
18 Jun,12:15AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,viasat-jaakiekko
21 Jun,12:15AM,Ice Hockey,NHL: Edmonton Oilers - Florida Panthers 7:7,"Vuodesta 2025. 20.6.2025. Stanley Cupin seitsemäs finaali. Selostus Antti Mäkinen, asiantuntija Ville Nieminen.",viasat-jaakiekko
21 Jun,8:45AM,Motorsport,MotoGP: Italian aika-ajot,Vuodesta 2025. 21.6.2025.,viasat-jaakiekko
21 Jun,10:45AM,Motorsport,Moto3: Italian aika-ajot,Vuodesta 2025. 21.6.2025.,viasat-jaakiekko
21 Jun,11:40AM,Motorsport,Moto2: Italian aika-ajot,Vuodesta 2025. 21.6.2025.,viasat-jaakiekko
21 Jun,12:55PM,Motorsport,MotoGP: Italian sprinttikilpailu,Vuodesta 2025. 21.6.2025.,viasat-jaakiekko
15 Jun,5:00PM,Darts,PDC World Cup of Darts,PDC Darts,viasport-2
15 Jun,3:00PM,Golf,Golf: US Open: 4. pelipäivä,"Vuodesta 2025. 15.6.2025. Selostus Antti Vaalas, asiantuntija Mikko Ilonen.",viasat-jalkapallo
17 Jun,12:30PM,Horse Racing,Hevosurheilu: Royal Ascot,Vuodesta 2025. 17.6.2025.,viasat-jalkapallo
18 Jun,12:30PM,Horse Racing,Hevosurheilu: Royal Ascot,Vuodesta 2025. 18.6.2025.,viasat-jalkapallo
19 Jun,12:30PM,Horse Racing,Hevosurheilu: Royal Ascot,Vuodesta 2025. 19.6.2025.,viasat-jalkapallo
20 Jun,12:30PM,Horse Racing,Hevosurheilu: Royal Ascot,Vuodesta 2025. 20.6.2025.,viasat-jalkapallo
21 Jun,12:30PM,Horse Racing,Hevosurheilu: Royal Ascot,Vuodesta 2025. 21.6.2025.,viasat-jalkapallo
15 Jun,3:00PM,Motorsport,Canadas Grand Prix,F1 Academy,viasport-3
15 Jun,7:00PM,Motorsport,Viva Mexico 250,NASCAR Cup Series,viasport-3
15 Jun,3:50PM,Football,England U21 - Slovenia U21,Euro U21,fi-viasat-sport-premium
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,fi-viasat-sport-premium
28 Jun,1:00PM,Football,Hammarby - Halmstad,Allsvenskan,veikkaustv
28 Jun,3:30PM,Football,Osters - Sirius,Allsvenskan,veikkaustv
29 Jun,12:00PM,Football,AIK - Goteborg,Allsvenskan,veikkaustv
29 Jun,12:00PM,Football,Degerfors - Brommapojkarna,Allsvenskan,veikkaustv
29 Jun,2:30PM,Football,Hacken - GAIS,Allsvenskan,veikkaustv
29 Jun,2:30PM,Football,Varnamo - Elfsborg,Allsvenskan,veikkaustv
30 Jun,5:00PM,Football,Djurgarden - Norrkoping,Allsvenskan,veikkaustv
30 Jun,5:00PM,Football,Mjallby - Malmo FF,Allsvenskan,veikkaustv
5 Jul,1:00PM,Football,GAIS - Malmo FF,Allsvenskan,veikkaustv
5 Jul,1:00PM,Football,Osters - Mjallby,Allsvenskan,veikkaustv
5 Jul,3:30PM,Football,Hammarby - Varnamo,Allsvenskan,veikkaustv
6 Jul,12:00PM,Football,Halmstad - AIK,Allsvenskan,veikkaustv
6 Jul,12:00PM,Football,Goteborg - Sirius,Allsvenskan,veikkaustv
6 Jul,2:30PM,Football,Elfsborg - Hacken,Allsvenskan,veikkaustv
6 Jul,2:30PM,Football,Djurgarden - Degerfors,Allsvenskan,veikkaustv
7 Jul,5:00PM,Football,Norrkoping - Brommapojkarna,Allsvenskan,veikkaustv
12 Jul,1:00PM,Football,Goteborg - Elfsborg,Allsvenskan,veikkaustv
13 Jul,12:00PM,Football,Brommapojkarna - Osters,Allsvenskan,veikkaustv
13 Jul,12:00PM,Football,GAIS - Hammarby,Allsvenskan,veikkaustv
15 Jun,4:00PM,Football,England U21 - Slovenia U21,Euro U21,vg-plus
15 Jun,4:00PM,Football,Finland U21 - Ukraine U21,Euro U21,vg-plus
15 Jun,4:00PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,vg-plus
15 Jun,7:00PM,Football,Netherlands U21 - Denmark U21,Euro U21,vg-plus
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,vg-plus
15 Jun,10:00PM,Football,Palmeiras - FC Porto,FIFA Club World Cup 2025,vg-plus
16 Jun,2:00AM,Football,Botafogo RJ - Seattle Sounders,FIFA Club World Cup 2025,vg-plus
16 Jun,3:00PM,Football,Denmark U19 - Montenegro U19,Euro U19,vg-plus
16 Jun,6:00PM,Football,Romania U19 - Spain U19,Euro U19,vg-plus
16 Jun,7:00PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,vg-plus
16 Jun,10:00PM,Football,Boca Juniors - Benfica,FIFA Club World Cup 2025,vg-plus
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,vg-plus
17 Jun,1:00AM,Football,Flamengo RJ - Esperance Tunis,FIFA Club World Cup 2025,vg-plus
17 Jun,2:00PM,Football,Norway U19 - Netherlands U19,Euro U19,vg-plus
17 Jun,4:00PM,Football,Georgia U21 - Portugal U21,Euro U21,vg-plus
17 Jun,4:00PM,Football,France U21 - Poland U21,Euro U21,vg-plus
17 Jun,4:00PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,vg-plus
17 Jun,5:00PM,Football,Germany U19 - England U19,Euro U19,vg-plus
17 Jun,7:00PM,Football,Romania U21 - Slovakia U21,Euro U21,vg-plus
17 Jun,7:00PM,Football,Spain U21 - Italy U21,Euro U21,vg-plus
15 Jun,7:30AM,Golf,"The R&A, Finale",The Women's Amateur Championship,viaplay-dk
15 Jun,11:00AM,Darts,Northern Ireland - Ireland,PDC World Cup of Darts,viaplay-dk
15 Jun,11:00AM,Golf,"Ladies European Tour, Sidste runde",Hulencourt Women’s Open,viaplay-dk
15 Jun,11:50AM,Football,Pitea W - Malmo FF W,Damallsvenskan,viaplay-dk
15 Jun,12:10PM,Darts,Germany - Australia,PDC World Cup of Darts,viaplay-dk
15 Jun,12:30PM,Golf,"The R&A, Finale",The Women's Amateur Championship,viaplay-dk
15 Jun,12:55PM,Handball,Nantes - Barcelona,Champions League,viaplay-dk
15 Jun,1:10PM,Darts,Wales - Hong Kong,PDC World Cup of Darts,viaplay-dk
15 Jun,1:45PM,Horse Racing,Crown Jewels Racing,Prix de Diane,viaplay-dk
15 Jun,2:10PM,Darts,Netherlands - Czech Republic,PDC World Cup of Darts,viaplay-dk
15 Jun,2:50PM,Motorsport,Montreal,"F1 Academy, Løb 3",viaplay-dk
15 Jun,3:00PM,Golf,"Golf Major, Sidste runde",U.S. Open,viaplay-dk
15 Jun,3:00PM,Golf,"Golf Major, U.S. Open | Sidste runde",Featured Group 2,viaplay-dk
15 Jun,3:50PM,Football,Finland U21 - Ukraine U21,Euro U21,viaplay-dk
15 Jun,3:50PM,Football,England U21 - Slovenia U21,Euro U21,viaplay-dk
15 Jun,3:55PM,Handball,Fuchse Berlin - SC Magdeburg,Champions League,viaplay-dk
15 Jun,4:30PM,Squash,"Premier Padel, Finale",Italy Major,viaplay-dk
15 Jun,5:00PM,Darts,"PDC Darts, Semifinale & Finale",World Cup of Darts,viaplay-dk
15 Jun,5:00PM,Golf,"LPGA, Sidste runde",Meijer LPGA Classic for Simply Give,viaplay-dk
15 Jun,5:30PM,Baseball,New York Mets - Tampa Bay Rays,MLB,viaplay-dk
15 Jun,11:00AM,Darts,Northern Ireland - Ireland,PDC World Cup of Darts,viaplay-island
15 Jun,11:00AM,Golf,"Ladies European Tour, 4. umferð",Hulencourt Women’s Open,viaplay-island
15 Jun,11:50AM,Football,Pitea W - Malmo FF W,Damallsvenskan,viaplay-island
15 Jun,12:10PM,Darts,Germany - Australia,PDC World Cup of Darts,viaplay-island
15 Jun,1:10PM,Darts,Wales - Hong Kong,PDC World Cup of Darts,viaplay-island
15 Jun,1:45PM,Horse Racing,Crown Jewels Racing,Prix de Diane,viaplay-island
15 Jun,2:10PM,Darts,Netherlands - Czech Republic,PDC World Cup of Darts,viaplay-island
15 Jun,2:50PM,Motorsport,Montreal,"F1 Academy, Kappakstur 3",viaplay-island
15 Jun,3:00PM,Golf,"Golf Major, U.S. Open | 4. umferð",Featured Group 2,viaplay-island
15 Jun,3:00PM,Golf,"Golf Major, 4. umferð",U.S. Open,viaplay-island
15 Jun,4:30PM,Squash,"Premier Padel, Úrslit",Italy Major,viaplay-island
15 Jun,5:00PM,Darts,"PDC Darts, Undanúrslit & Úrslit",World Cup of Darts,viaplay-island
15 Jun,5:30PM,Baseball,New York Mets - Tampa Bay Rays,MLB,viaplay-island
15 Jun,5:30PM,Motorsport,Kanada Kappaksturinn,"Formula 1, Kappakstur",viaplay-island
15 Jun,6:00PM,Motorsport,2025 Viva México 250,"Nascar, Cup Series",viaplay-island
15 Jun,7:00PM,Golf,"Golf Major, U.S. Open | 4. umferð",Featured Group 2,viaplay-island
15 Jun,8:30PM,Motorsport,Indy NXT Firestone at World Wide Technology Raceway,"Indy NXT, Kappakstur",viaplay-island
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,viaplay-island
16 Jun,12:00AM,Motorsport,Bommarito Automotive Group 500,"IndyCar, Kappakstur",viaplay-island
16 Jun,4:55PM,Football,Hammarby W - Djurgarden W,Damallsvenskan,viaplay-island
15 Jun,10:55AM,Darts,Northern Ireland - Ireland,PDC World Cup of Darts,viaplay-nederland
15 Jun,11:50AM,Football,Pitea W - Malmo FF W,Damallsvenskan,viaplay-nederland
15 Jun,12:10PM,Darts,Germany - Australia,PDC World Cup of Darts,viaplay-nederland
15 Jun,1:10PM,Darts,Wales - Hong Kong,PDC World Cup of Darts,viaplay-nederland
15 Jun,1:45PM,Horse Racing,Crown Jewels Racing,Prix de Diane,viaplay-nederland
15 Jun,2:10PM,Darts,Netherlands - Czech Republic,PDC World Cup of Darts,viaplay-nederland
15 Jun,2:45PM,Motorsport,Montreal,"F1 Academy, Race 3",viaplay-nederland
15 Jun,3:00PM,Golf,"Golf Major, Laatste ronde",U.S. Open,viaplay-nederland
15 Jun,3:00PM,Golf,"Golf Major, U.S. Open | Laatste ronde",Featured Group 2,viaplay-nederland
15 Jun,3:30PM,MMA,Jarno Errens - Donovan Desmae,Levels Fight League,viaplay-nederland
15 Jun,4:55PM,Darts,"PDC Darts, Halve finale & Finale",World Cup of Darts,viaplay-nederland
15 Jun,7:00PM,Golf,"Golf Major, U.S. Open | Laatste ronde",Featured Group 2,viaplay-nederland
16 Jun,4:55PM,Football,Hammarby W - Djurgarden W,Damallsvenskan,viaplay-nederland
16 Jun,8:30PM,Motorsport,Faster Food,Formule 1,viaplay-nederland
17 Jun,12:30PM,Horse Racing,Crown Jewels Racing,Royal Ascot,viaplay-nederland
18 Jun,12:30PM,Horse Racing,Crown Jewels Racing,Royal Ascot,viaplay-nederland
18 Jun,2:10PM,Handball,Sweden U21 - South Korea U21,World Championship U21,viaplay-nederland
18 Jun,2:10PM,Handball,Denmark U21 - Morocco U21,World Championship U21,viaplay-nederland
18 Jun,2:10PM,Handball,Norway U21 - Slovenia U21,World Championship U21,viaplay-nederland
19 Jun,12:30PM,Horse Racing,Crown Jewels Racing,Royal Ascot,viaplay-nederland
15 Jun,7:30AM,Golf,"The R&A, Finale",The Women's Amateur Championship,viaplay-kjop
15 Jun,11:00AM,Darts,Northern Ireland - Ireland,PDC World Cup of Darts,viaplay-kjop
15 Jun,11:00AM,Golf,"Ladies European Tour, Siste runde",Hulencourt Women’s Open,viaplay-kjop
15 Jun,11:50AM,Football,Pitea W - Malmo FF W,Damallsvenskan,viaplay-kjop
15 Jun,12:10PM,Darts,Germany - Australia,PDC World Cup of Darts,viaplay-kjop
15 Jun,12:30PM,Golf,"The R&A, Finale",The Women's Amateur Championship,viaplay-kjop
15 Jun,12:55PM,Handball,Nantes - Barcelona,Champions League,viaplay-kjop
15 Jun,1:10PM,Darts,Wales - Hong Kong,PDC World Cup of Darts,viaplay-kjop
15 Jun,1:45PM,Horse Racing,Crown Jewels Racing,Prix de Diane,viaplay-kjop
15 Jun,2:10PM,Darts,Netherlands - Czech Republic,PDC World Cup of Darts,viaplay-kjop
15 Jun,2:50PM,Motorsport,Montreal,"F1 Academy, Race 3",viaplay-kjop
15 Jun,3:00PM,Golf,"Golf Major, Siste runde",U.S. Open,viaplay-kjop
15 Jun,3:00PM,Golf,"Golf Major, U.S. Open | Siste runde",Featured Group 2,viaplay-kjop
15 Jun,3:50PM,Handball,Fuchse Berlin - SC Magdeburg,Champions League,viaplay-kjop
15 Jun,4:30PM,Squash,"Premier Padel, Finale",Italy Major,viaplay-kjop
15 Jun,5:00PM,Darts,"PDC Darts, Semifinale & Finale",World Cup of Darts,viaplay-kjop
15 Jun,5:00PM,Golf,"LPGA, Siste runde",Meijer LPGA Classic for Simply Give,viaplay-kjop
15 Jun,5:30PM,Baseball,New York Mets - Tampa Bay Rays,MLB,viaplay-kjop
15 Jun,5:55PM,Motorsport,Canada Grand Prix,"Formel 1, Race",viaplay-kjop
15 Jun,6:00PM,Motorsport,2025 Viva México 250,"Nascar, Cup Series",viaplay-kjop
15 Jun,11:00AM,Darts,Northern Ireland - Ireland,PDC World Cup of Darts,viaplay-polska
15 Jun,11:50AM,Football,Pitea W - Malmo FF W,Damallsvenskan,viaplay-polska
15 Jun,12:10PM,Darts,Germany - Australia,PDC World Cup of Darts,viaplay-polska
15 Jun,1:10PM,Darts,Wales - Hong Kong,PDC World Cup of Darts,viaplay-polska
15 Jun,2:10PM,Darts,Netherlands - Czech Republic,PDC World Cup of Darts,viaplay-polska
15 Jun,3:00PM,Golf,"Golf Major, Ostatnia runda",U.S. Open,viaplay-polska
15 Jun,3:00PM,Golf,"Golf Major, U.S. Open | Ostatnia runda",Featured Group 2,viaplay-polska
15 Jun,5:00PM,Darts,"PDC Dart, Półfinały & Finał",World Cup of Darts,viaplay-polska
15 Jun,5:30PM,Baseball,New York Mets - Tampa Bay Rays,MLB,viaplay-polska
15 Jun,7:00PM,Golf,"Golf Major, U.S. Open | Ostatnia runda",Featured Group 2,viaplay-polska
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,viaplay-polska
16 Jun,4:55PM,Football,Hammarby W - Djurgarden W,Damallsvenskan,viaplay-polska
16 Jun,10:30PM,Baseball,Washington Nationals - Colorado Rockies,MLB,viaplay-polska
17 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,viaplay-polska
17 Jun,10:30PM,Baseball,Detroit Tigers - Pittsburgh Pirates,MLB,viaplay-polska
18 Jun,12:05AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,viaplay-polska
18 Jun,12:05AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,viaplay-polska
18 Jun,1:30AM,Baseball,San Francisco Giants - Cleveland Guardians,MLB,viaplay-polska
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,viaplay-polska
18 Jun,11:00PM,Baseball,Atlanta Braves - New York Mets,MLB,viaplay-polska
15 Jun,7:30AM,Golf,"The R&A, Final",The Women's Amateur Championship,viaplay-kop
15 Jun,11:00AM,Darts,Northern Ireland - Ireland,PDC World Cup of Darts,viaplay-kop
15 Jun,11:00AM,Golf,"Ladies European Tour, Sista rundan",Hulencourt Women’s Open,viaplay-kop
15 Jun,11:50AM,Football,Pitea W - Malmo FF W,Damallsvenskan,viaplay-kop
15 Jun,12:10PM,Darts,Germany - Australia,PDC World Cup of Darts,viaplay-kop
15 Jun,12:30PM,Golf,"The R&A, Final",The Women's Amateur Championship,viaplay-kop
15 Jun,12:55PM,Handball,Nantes - Barcelona,Champions League,viaplay-kop
15 Jun,1:10PM,Darts,Wales - Hong Kong,PDC World Cup of Darts,viaplay-kop
15 Jun,1:45PM,Horse Racing,Crown Jewels Racing,Prix de Diane,viaplay-kop
15 Jun,2:10PM,Darts,Netherlands - Czech Republic,PDC World Cup of Darts,viaplay-kop
15 Jun,2:50PM,Motorsport,Montreal,"F1 Academy, Race 3",viaplay-kop
15 Jun,3:00PM,Golf,"Golf Major, Sista rundan",U.S. Open,viaplay-kop
15 Jun,3:00PM,Golf,"Golf Major, U.S. Open | Sista rundan",Featured Group 2,viaplay-kop
15 Jun,3:50PM,Handball,Fuchse Berlin - SC Magdeburg,Champions League,viaplay-kop
15 Jun,3:50PM,Football,Finland U21 - Ukraine U21,Euro U21,viaplay-kop
15 Jun,4:30PM,Squash,"Premier Padel, Final",Italy Major,viaplay-kop
15 Jun,5:00PM,Darts,"PDC Dart, Semifinal & Final",World Cup of Darts,viaplay-kop
15 Jun,5:00PM,Golf,"LPGA, Sista rundan",Meijer LPGA Classic for Simply Give,viaplay-kop
15 Jun,5:25PM,Motorsport,Kanadas Grand Prix,"Formel 1, Race",viaplay-kop
15 Jun,5:30PM,Baseball,New York Mets - Tampa Bay Rays,MLB,viaplay-kop
17 Jun,5:00PM,Motorsport,Rospiggarna Hallstavik vs. Vastervik,Swedish Elitserien League Speedway,premier-sports
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,premier-sports
20 Jun,7:05PM,Rugby Union,French Top 14 Semi Final,French Top 14 Semi Final,premier-sports
21 Jun,7:05PM,Rugby Union,French Top 14 Semi Final,French Top 14 Semi Final,premier-sports
22 Jun,5:30PM,Motorsport,LIVE NASCAR Cup - Pocono Raceway,NASCAR Sprint Cup Series,premier-sports
22 Jun,11:00PM,Football,USA - Haiti,Gold Cup,premier-sports
22 Jun,11:00PM,Football,USA - Haiti,Gold Cup,premier-sports
23 Jun,2:00AM,Football,Dominican Republic - Suriname,Gold Cup,premier-sports
24 Jun,11:00PM,Football,Panama - Jamaica,Gold Cup,premier-sports
25 Jun,2:00AM,Football,Honduras - Curacao,Gold Cup,premier-sports
16 Jun,12:15AM,Football,Haiti - Saudi Arabia,Gold Cup,premier-sports-2
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,premier-sports-2
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,premier-sports-2
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,premier-sports-2
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,premier-sports-2
18 Jun,12:15AM,Football,Curacao - El Salvador,Gold Cup,premier-sports-2
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,premier-sports-2
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,premier-sports-2
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,premier-sports-2
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,premier-sports-2
19 Jun,10:45PM,Football,Trinidad and Tobago vs. Haiti,CONCACAF Gold Cup Group Stage,premier-sports-2
20 Jun,1:15AM,Football,Saudi Arabia - USA,Gold Cup,premier-sports-2
20 Jun,11:45PM,Football,Jamaica - Guadeloupe,Gold Cup,premier-sports-2
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,premier-sports-2
21 Jun,7:00PM,Football,Real Oviedo - Mirandes,LaLiga 1 2 3,premier-sports-2
21 Jun,11:00PM,Football,Curacao - Canada,Gold Cup,premier-sports-2
21 Jun,11:00PM,Football,Curacao - Canada,Gold Cup,premier-sports-2
22 Jun,2:00AM,Football,Honduras - El Salvador,Gold Cup,premier-sports-2
22 Jun,11:00PM,Football,Saudi Arabia - Trinidad & Tobago,Gold Cup,premier-sports-2
22 Jun,11:00PM,Football,Saudi Arabia - Trinidad & Tobago,Gold Cup,premier-sports-2
15 Jun,12:30PM,Football,Mexico U20 - Denmark U20,Maurice Revello Tournament,vidio
15 Jun,4:00PM,Football,France U20 - Saudi Arabia U23,Maurice Revello Tournament,vidio
15 Jun,5:00PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,vidio
21 Jun,7:00PM,Football,Real Oviedo - Mirandes,LaLiga 1 2 3,vidio
15 Jun,3:00PM,Golf,US Open. 4e tour. 1re partie.,Golf : US Open,voo-sport-world-1
17 Jun,4:00PM,Field Hockey,Belgium W - Spain W,FIH Pro League Women,voo-sport-world-1
17 Jun,6:30PM,Field Hockey,Belgium - Spain,FIH Pro League,voo-sport-world-1
18 Jun,4:00PM,Field Hockey,Belgium W - Spain W,FIH Pro League Women,voo-sport-world-1
18 Jun,6:30PM,Field Hockey,Belgium - Spain,FIH Pro League,voo-sport-world-1
19 Jun,6:00PM,Basketball,EuroBasket féminin. Groupe C.,Basket-ball : EuroBasket féminin,voo-sport-world-1
20 Jun,6:00PM,Basketball,Montenegro W - Belgium W,Eurobasket Women,voo-sport-world-1
21 Jun,1:00PM,Tennis,Tournoi ATP de Halle. 1re demi-finale.,Tennis : Tournoi ATP de Halle,voo-sport-world-1
21 Jun,3:00PM,Tennis,Tournoi ATP de Halle. 2e demi-finale.,Tennis : Tournoi ATP de Halle,voo-sport-world-1
21 Jun,7:00PM,MMA,Jamahal Hill - Khalil Rountree Jr. UFC. Poids lourds-légers.,MMA : UFC,voo-sport-world-1
15 Jun,12:00PM,Tennis,Alexander Zverev - Taylor Harry Fritz,ATP Stuttgart,voo-sport-world-2
19 Jun,7:05PM,Golf,Open de Cromwell. 1er tour.,Golf : Open de Cromwell,voo-sport-world-2
20 Jun,7:05PM,Golf,Open de Cromwell. 2e tour. Circuit américain.,Golf : Open de Cromwell,voo-sport-world-2
15 Jun,4:00PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,voyo-ro
15 Jun,4:00PM,Football,England U21 - Slovenia U21,Euro U21,voyo-ro
15 Jun,4:00PM,Football,Finland U21 - Ukraine U21,Euro U21,voyo-ro
15 Jun,7:00PM,Football,Atletico GO - Coritiba,Serie B,voyo-ro
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,voyo-ro
15 Jun,7:00PM,Football,Netherlands U21 - Denmark U21,Euro U21,voyo-ro
15 Jun,10:00PM,Football,Palmeiras - FC Porto,FIFA Club World Cup 2025,voyo-ro
16 Jun,2:00AM,Football,Botafogo RJ - Seattle Sounders,FIFA Club World Cup 2025,voyo-ro
16 Jun,7:00PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,voyo-ro
16 Jun,10:00PM,Football,Boca Juniors - Benfica,FIFA Club World Cup 2025,voyo-ro
17 Jun,1:00AM,Football,Flamengo RJ - Esperance Tunis,FIFA Club World Cup 2025,voyo-ro
17 Jun,4:00PM,Football,Georgia U21 - Portugal U21,Euro U21,voyo-ro
17 Jun,4:00PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,voyo-ro
17 Jun,4:00PM,Football,France U21 - Poland U21,Euro U21,voyo-ro
17 Jun,7:00PM,Football,River Plate - Urawa,FIFA Club World Cup 2025,voyo-ro
17 Jun,3:50PM,Football,France U21 - Poland U21,Euro U21,w9
15 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #5),NCAA Baseball,watch-espnau-espn
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,watch-espnau-espn
16 Jun,2:00AM,Sailing / Boating,WSL: INSIDE PRO SURFING: 2025 Bonsoy Gold Coast Pro,World Surf League,watch-espnau-espn
16 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #7),NCAA Baseball,watch-espnau-espn
16 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #8),NCAA Baseball,watch-espnau-espn
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,watch-espnau-espn
17 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #9),NCAA Baseball,watch-espnau-espn
17 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #10),NCAA Baseball,watch-espnau-espn
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,watch-espnau-espn
18 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #11),NCAA Baseball,watch-espnau-espn
18 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #12),NCAA Baseball,watch-espnau-espn
19 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #13 (If NEC)),NCAA Baseball,watch-espnau-espn
15 Jun,4:00PM,Golf,2025 U.S. Open Golf Championship,Final Round,wbal-tv
15 Jun,7:30PM,Football,Orsomarso vs. Atl. Nacional,"Fecha 15, Estadio Francisco Rivera Escobar",win-sports
15 Jun,11:15PM,Football,Ind. Medellin - Deportes Tolima,Primera A,win-sports
16 Jun,6:30PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,win-sports
16 Jun,7:00PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,win-sports
17 Jun,12:00AM,Football,Atletico Nacional - Millonarios,Primera A,win-sports
15 Jun,4:00PM,Golf,2025 U.S. Open Golf Championship,Final Round,wvtm-tv
15 Jun,4:00PM,Golf,2025 U.S. Open Golf Championship,Final Round,wwbt-tv
15 Jun,5:30PM,Baseball,Boston Red Sox - New York Yankees,MLB,yes
16 Jun,11:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,yes
17 Jun,11:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,yes
19 Jun,5:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,yes
20 Jun,11:00PM,Baseball,New York Yankees - Baltimore Orioles,MLB,yes
15 Jun,3:55PM,Football,Finland U21 - Ukraine U21,Euro U21,ziggo-sport-14
15 Jun,6:55PM,Football,Netherlands U21 - Denmark U21,Euro U21,ziggo-sport-14
16 Jun,12:00AM,Motorsport,Indycar: Bommarito Automotive Group 500,"Live verslag van de Bommarito Automotive Group 500 , gereden in het Indycar seizoen van 2025.",ziggo-sport-14
